OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
27-2032,Choreographers,detailed,"5,090",9.6,25.75,"53,560",3.6,10.26,14.89,22.98,33.06,46.93,"21,340","30,970","47,800","68,760","97,620",,
27-2040,"Musicians, Singers, and Related Workers",broad,"53,840",2.8,35.53,*,2.3,10.40,15.69,26.84,45.55,68.43,*,*,*,*,*,,TRUE
27-2041,Music Directors and Composers,detailed,"12,160",4.1,28.75,"59,790",2.8,10.41,14.88,23.86,33.54,54.24,"21,640","30,950","49,630","69,770","112,820",,
27-2042,Musicians and Singers,detailed,"41,680",3.4,37.51,*,2.5,10.40,15.97,28.15,49.25,73.34,*,*,*,*,*,,TRUE
27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,"13,740",9.3,21.53,*,5.0,8.62,10.51,15.94,24.53,42.47,*,*,*,*,*,,TRUE
27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,"13,740",9.3,21.53,*,5.0,8.62,10.51,15.94,24.53,42.47,*,*,*,*,*,,TRUE
27-3000,Media and Communication Workers,minor,"586,190",0.7,31.72,"65,980",0.4,13.79,19.42,27.66,38.36,52.83,"28,680","40,400","57,530","79,780","109,890",,
27-3010,Announcers,broad,"35,260",2.8,23.54,"48,960",1.8,9.09,11.05,15.38,24.16,42.17,"18,900","22,990","31,990","50,260","87,720",,
27-3011,Radio and Television Announcers,detailed,"27,780",3.2,24.82,"51,630",2.0,9.19,11.28,15.97,25.07,45.41,"19,120","23,470","33,220","52,140","94,450",,
27-3012,Public Address System and Other Announcers,detailed,"7,480",6.2,18.77,"39,040",3.5,8.77,10.50,13.33,21.24,30.66,"18,250","21,850","27,720","44,170","63,760",,
27-3020,"News Analysts, Reporters and Correspondents",broad,"43,030",2.5,29.10,"60,530",1.5,11.46,14.61,20.91,34.86,54.21,"23,840","30,380","43,490","72,520","112,750",,
27-3021,Broadcast News Analysts,detailed,"5,890",8.9,44.23,"91,990",3.1,13.16,18.25,32.15,53.66,96.24,"27,370","37,970","66,880","111,610","200,180",,
27-3022,Reporters and Correspondents,detailed,"37,140",2.4,26.70,"55,530",1.5,11.30,14.30,19.84,32.06,48.53,"23,490","29,730","41,260","66,680","100,930",,
27-3030,Public Relations Specialists,broad,"239,030",1.0,32.90,"68,440",0.6,16.20,21.39,28.85,39.21,54.00,"33,690","44,490","60,000","81,550","112,310",,
27-3031,Public Relations Specialists,detailed,"239,030",1.0,32.90,"68,440",0.6,16.20,21.39,28.85,39.21,54.00,"33,690","44,490","60,000","81,550","112,310",,
27-3040,Writers and Editors,broad,"191,320",1.1,34.58,"71,920",0.6,16.18,22.23,30.53,41.49,56.55,"33,650","46,230","63,510","86,300","117,620",,
27-3041,Editors,detailed,"95,750",1.6,33.41,"69,480",0.8,15.15,20.52,28.60,39.50,56.64,"31,500","42,690","59,480","82,160","117,810",,
27-3042,Technical Writers,detailed,"50,350",1.9,36.30,"75,500",0.7,20.73,26.68,34.54,44.27,55.26,"43,110","55,500","71,850","92,070","114,930",,
27-3043,Writers and Authors,detailed,"45,210",2.1,35.14,"73,090",1.3,15.24,21.58,29.89,41.14,58.49,"31,700","44,890","62,170","85,580","121,670",,
27-3090,Miscellaneous Media and Communication Workers,broad,"77,560",3.1,26.20,"54,490",1.1,12.59,17.01,23.84,32.32,43.23,"26,190","35,390","49,580","67,230","89,920",,
27-3091,Interpreters and Translators,detailed,"57,140",3.9,26.55,"55,230",1.4,13.09,17.53,24.00,32.53,43.56,"27,230","36,470","49,930","67,660","90,610",,
27-3099,"Media and Communication Workers, All Other",detailed,"20,420",4.4,25.21,"52,430",2.2,11.38,15.31,23.24,31.70,42.42,"23,680","31,840","48,330","65,930","88,240",,
27-4000,Media and Communication Equipment Workers,minor,"239,490",1.5,26.91,"55,970",1.5,11.10,15.00,22.24,33.27,46.90,"23,080","31,210","46,270","69,200","97,560",,
27-4010,Broadcast and Sound Engineering Technicians and Radio Operators,broad,"121,890",2.1,24.02,"49,960",0.8,11.48,15.16,20.98,29.75,40.44,"23,880","31,540","43,640","61,890","84,110",,
27-4011,Audio and Video Equipment Technicians,detailed,"75,940",2.2,23.53,"48,940",0.9,12.30,15.75,21.04,28.99,38.52,"25,590","32,770","43,770","60,290","80,130",,
27-4012,Broadcast Technicians,detailed,"31,580",4.4,22.48,"46,770",1.3,10.16,13.08,19.27,29.29,39.70,"21,130","27,200","40,080","60,920","82,580",,
27-4013,Radio Operators,detailed,870,7.6,21.49,"44,710",2.8,10.51,14.17,20.30,27.65,34.36,"21,850","29,480","42,220","57,510","71,470",,
27-4014,Sound Engineering Technicians,detailed,"13,510",5.7,30.53,"63,500",2.1,12.35,15.99,25.19,38.35,56.54,"25,680","33,260","52,390","79,770","117,600",,
27-4020,Photographers,broad,"49,560",1.9,20.56,"42,770",1.5,9.54,11.52,16.35,25.73,36.71,"19,850","23,970","34,000","53,520","76,360",,
27-4021,Photographers,detailed,"49,560",1.9,20.56,"42,770",1.5,9.54,11.52,16.35,25.73,36.71,"19,850","23,970","34,000","53,520","76,360",,
27-4030,"Television, Video, and Motion Picture Camera Operators and Editors",broad,"49,240",2.8,36.58,"76,090",2.7,13.91,19.29,28.36,42.02,67.77,"28,930","40,130","58,990","87,400","140,970",,
27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,"21,080",3.3,29.69,"61,750",2.0,12.40,17.56,26.24,37.16,49.27,"25,790","36,520","54,570","77,290","102,470",,
27-4032,Film and Video Editors,detailed,"28,160",4.4,41.75,"86,830",3.7,15.36,20.78,30.12,48.09,81.75,"31,940","43,230","62,650","100,020","170,040",,
27-4090,Miscellaneous Media and Communication Equipment Workers,broad,"18,790",5.4,37.06,"77,080",1.6,15.27,24.66,38.26,47.01,56.39,"31,760","51,300","79,580","97,780","117,300",,
27-4099,"Media and Communication Equipment Workers, All Other",detailed,"18,790",5.4,37.06,"77,080",1.6,15.27,24.66,38.26,47.01,56.39,"31,760","51,300","79,580","97,780","117,300",,
29-0000,Healthcare Practitioners and Technical Occupations,major,"8,646,730",0.3,39.42,"82,000",0.2,16.25,22.91,31.94,45.69,67.12,"33,800","47,650","66,440","95,020","139,620",,
29-1000,Health Diagnosing and Treating Practitioners,minor,"5,367,930",0.4,49.02,"101,960",0.3,25.00,30.02,38.94,55.43,85.17,"52,000","62,450","80,990","115,290","177,160",,
29-1010,Chiropractors,broad,"34,740",2.6,41.28,"85,870",2.0,16.82,24.95,34.33,47.74,71.72,"34,990","51,890","71,410","99,290","149,170",,
29-1011,Chiropractors,detailed,"34,740",2.6,41.28,"85,870",2.0,16.82,24.95,34.33,47.74,71.72,"34,990","51,890","71,410","99,290","149,170",,
29-1020,Dentists,broad,"128,060",1.8,86.82,"180,590",1.1,35.02,52.20,75.12,#,#,"72,840","108,580","156,240",#,#,,
29-1021,"Dentists, General",detailed,"113,000",2.0,84.54,"175,840",1.2,35.01,51.65,73.00,#,#,"72,810","107,440","151,850",#,#,,
29-1022,Oral and Maxillofacial Surgeons,detailed,"4,830",9.1,116.52,"242,370",4.1,29.60,85.41,#,#,#,"61,570","177,650",#,#,#,,
29-1023,Orthodontists,detailed,"5,350",9.0,108.54,"225,760",4.1,34.99,68.49,#,#,#,"72,780","142,470",#,#,#,,
29-1024,Prosthodontists,detailed,380,28.3,92.02,"191,400",12.1,49.64,56.92,84.88,#,#,"103,240","118,390","176,540",#,#,,
29-1029,"Dentists, All Other Specialists",detailed,"4,490",10.8,85.96,"178,800",4.7,41.95,53.42,70.66,#,#,"87,250","111,110","146,970",#,#,,
29-1030,Dietitians and Nutritionists,broad,"64,670",1.2,29.43,"61,210",0.3,18.49,23.50,29.02,35.45,40.68,"38,460","48,880","60,370","73,740","84,610",,
29-1031,Dietitians and Nutritionists,detailed,"64,670",1.2,29.43,"61,210",0.3,18.49,23.50,29.02,35.45,40.68,"38,460","48,880","60,370","73,740","84,610",,
29-1040,Optometrists,broad,"37,220",2.5,57.68,"119,980",1.1,27.64,41.47,53.75,65.22,90.46,"57,480","86,260","111,790","135,660","188,160",,
29-1041,Optometrists,detailed,"37,220",2.5,57.68,"119,980",1.1,27.64,41.47,53.75,65.22,90.46,"57,480","86,260","111,790","135,660","188,160",,
29-1050,Pharmacists,broad,"309,550",1.1,59.45,"123,670",0.3,42.21,53.53,60.64,70.13,77.53,"87,790","111,340","126,120","145,870","161,250",,
29-1051,Pharmacists,detailed,"309,550",1.1,59.45,"123,670",0.3,42.21,53.53,60.64,70.13,77.53,"87,790","111,340","126,120","145,870","161,250",,
29-1060,Physicians and Surgeons,broad,"679,280",1.0,101.43,"210,980",0.7,30.08,59.10,#,#,#,"62,570","122,930",#,#,#,,
29-1061,Anesthesiologists,detailed,"31,060",5.6,128.38,"267,020",1.8,63.98,#,#,#,#,"133,080",#,#,#,#,,
29-1062,Family and General Practitioners,detailed,"114,130",1.9,101.82,"211,780",1.0,38.27,68.73,96.68,#,#,"79,600","142,960","201,100",#,#,,
29-1063,"Internists, General",detailed,"37,820",3.2,94.47,"196,490",2.8,27.61,42.61,93.51,#,#,"57,420","88,630","194,500",#,#,,
29-1064,Obstetricians and Gynecologists,detailed,"18,590",4.0,114.58,"238,320",1.5,44.25,82.75,#,#,#,"92,040","172,130",#,#,#,,
29-1065,"Pediatricians, General",detailed,"28,490",3.6,88.10,"183,240",1.5,33.11,60.91,82.00,#,#,"68,860","126,690","170,560",#,#,,
29-1066,Psychiatrists,detailed,"25,630",3.9,105.95,"220,380",1.8,36.34,72.07,#,#,#,"75,590","149,900",#,#,#,,
29-1067,Surgeons,detailed,"34,390",3.8,122.65,"255,110",1.5,45.65,96.12,#,#,#,"94,960","199,920",#,#,#,,
29-1069,"Physicians and Surgeons, All Other",detailed,"389,180",1.4,98.02,"203,880",0.9,28.98,53.58,96.58,#,#,"60,280","111,440","200,890",#,#,,
29-1070,Physician Assistants,broad,"114,710",1.4,52.13,"108,430",0.4,33.23,43.34,52.22,61.16,73.00,"69,120","90,150","108,610","127,220","151,850",,
29-1071,Physician Assistants,detailed,"114,710",1.4,52.13,"108,430",0.4,33.23,43.34,52.22,61.16,73.00,"69,120","90,150","108,610","127,220","151,850",,
29-1080,Podiatrists,broad,"9,500",3.8,71.26,"148,220",2.0,25.03,42.30,62.28,87.83,#,"52,060","87,980","129,550","182,690",#,,
29-1081,Podiatrists,detailed,"9,500",3.8,71.26,"148,220",2.0,25.03,42.30,62.28,87.83,#,"52,060","87,980","129,550","182,690",#,,
29-1120,Therapists,broad,"687,790",0.7,38.24,"79,530",0.2,22.86,29.04,37.23,46.49,56.22,"47,560","60,410","77,450","96,690","116,930",,
29-1122,Occupational Therapists,detailed,"126,900",1.3,41.04,"85,350",0.3,26.68,33.06,40.51,48.50,58.05,"55,490","68,760","84,270","100,890","120,750",,
29-1123,Physical Therapists,detailed,"228,600",1.0,42.73,"88,880",0.3,29.03,34.94,42.27,49.29,59.30,"60,390","72,680","87,930","102,530","123,350",,
29-1124,Radiation Therapists,detailed,"18,260",2.8,41.70,"86,730",0.6,27.09,32.45,39.58,49.22,59.77,"56,360","67,490","82,330","102,380","124,320",,
29-1125,Recreational Therapists,detailed,"18,840",2.5,24.34,"50,640",0.8,14.23,17.90,23.01,29.63,37.04,"29,590","37,220","47,860","61,630","77,050",,
29-1126,Respiratory Therapists,detailed,"129,600",1.1,30.05,"62,500",0.3,21.03,24.73,28.98,34.98,40.15,"43,750","51,430","60,280","72,760","83,520",,
29-1127,Speech-Language Pathologists,detailed,"146,900",1.3,38.80,"80,700",0.6,23.41,29.12,37.26,47.01,57.72,"48,690","60,570","77,510","97,770","120,060",,
29-1128,Exercise Physiologists,detailed,"6,740",4.2,26.33,"54,760",2.7,16.54,19.60,23.69,29.78,37.89,"34,410","40,770","49,270","61,950","78,810",,
29-1129,"Therapists, All Other",detailed,"11,950",5.3,27.73,"57,680",1.9,15.67,19.10,24.51,33.66,45.99,"32,600","39,720","50,980","70,000","95,650",,
29-1130,Veterinarians,broad,"71,060",1.4,50.59,"105,240",1.2,27.18,35.38,45.11,58.74,78.10,"56,540","73,580","93,830","122,180","162,450",,
29-1131,Veterinarians,detailed,"71,060",1.4,50.59,"105,240",1.2,27.18,35.38,45.11,58.74,78.10,"56,540","73,580","93,830","122,180","162,450",,
29-1140,Registered Nurses,broad,"2,951,960",0.5,36.30,"75,510",0.3,24.42,28.25,34.48,42.47,51.22,"50,800","58,770","71,730","88,350","106,530",,
29-1141,Registered Nurses,detailed,"2,951,960",0.5,36.30,"75,510",0.3,24.42,28.25,34.48,42.47,51.22,"50,800","58,770","71,730","88,350","106,530",,
29-1150,Nurse Anesthetists,broad,"43,520",3.7,84.03,"174,790",0.9,56.16,69.17,80.75,95.42,#,"116,820","143,870","167,950","198,470",#,,
29-1151,Nurse Anesthetists,detailed,"43,520",3.7,84.03,"174,790",0.9,56.16,69.17,80.75,95.42,#,"116,820","143,870","167,950","198,470",#,,
29-1160,Nurse Midwives,broad,"6,250",6.3,51.40,"106,910",1.2,33.70,41.86,49.89,59.73,72.63,"70,100","87,070","103,770","124,240","151,070",,
29-1161,Nurse Midwives,detailed,"6,250",6.3,51.40,"106,910",1.2,33.70,41.86,49.89,59.73,72.63,"70,100","87,070","103,770","124,240","151,070",,
29-1170,Nurse Practitioners,broad,"179,650",1.2,52.90,"110,030",0.4,37.64,43.64,51.46,60.31,72.27,"78,300","90,760","107,030","125,440","150,320",,
29-1171,Nurse Practitioners,detailed,"179,650",1.2,52.90,"110,030",0.4,37.64,43.64,51.46,60.31,72.27,"78,300","90,760","107,030","125,440","150,320",,
29-1180,Audiologists,broad,"13,300",4.5,39.52,"82,210",1.8,25.14,30.48,36.50,45.62,56.69,"52,300","63,400","75,920","94,900","117,910",,
29-1181,Audiologists,detailed,"13,300",4.5,39.52,"82,210",1.8,25.14,30.48,36.50,45.62,56.69,"52,300","63,400","75,920","94,900","117,910",,
29-1190,Miscellaneous Health Diagnosing and Treating Practitioners,broad,"36,680",2.3,41.16,"85,600",4.4,19.67,27.01,35.56,52.70,67.95,"40,910","56,180","73,960","109,610","141,330",,
29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,"36,680",2.3,41.16,"85,600",4.4,19.67,27.01,35.56,52.70,67.95,"40,910","56,180","73,960","109,610","141,330",,
29-2000,Health Technologists and Technicians,minor,"3,110,180",0.3,23.26,"48,380",0.2,12.85,16.28,21.49,28.63,36.95,"26,740","33,860","44,700","59,550","76,860",,
29-2010,Clinical Laboratory Technologists and Technicians,detailed,"321,220",1.0,25.91,"53,880",0.3,14.38,18.42,25.16,32.17,38.62,"29,910","38,310","52,330","66,920","80,330",,
29-2010,Clinical Laboratory Technologists and Technicians,broad,"321,220",1.0,25.91,"53,880",0.3,14.38,18.42,25.16,32.17,38.62,"29,910","38,310","52,330","66,920","80,330",,
29-2020,Dental Hygienists,broad,"215,150",1.2,36.30,"75,500",0.5,24.97,30.04,35.97,43.08,48.95,"51,930","62,490","74,820","89,610","101,820",,
29-2021,Dental Hygienists,detailed,"215,150",1.2,36.30,"75,500",0.5,24.97,30.04,35.97,43.08,48.95,"51,930","62,490","74,820","89,610","101,820",,
29-2030,Diagnostic Related Technologists and Technicians,broad,"390,630",0.8,31.38,"65,260",0.2,19.32,24.53,30.60,37.61,45.63,"40,190","51,010","63,650","78,220","94,900",,
29-2031,Cardiovascular Technologists and Technicians,detailed,"56,560",1.5,28.24,"58,730",0.5,14.11,18.35,27.33,36.17,44.76,"29,340","38,170","56,850","75,240","93,100",,
29-2032,Diagnostic Medical Sonographers,detailed,"71,130",1.2,35.51,"73,860",0.3,24.73,28.87,34.86,41.44,48.31,"51,430","60,060","72,510","86,190","100,480",,
29-2033,Nuclear Medicine Technologists,detailed,"18,810",1.4,37.92,"78,870",0.4,26.60,31.60,36.93,44.27,50.35,"55,330","65,720","76,820","92,080","104,730",,
29-2034,Radiologic Technologists,detailed,"205,590",0.9,29.59,"61,540",0.3,19.53,23.27,28.62,35.19,41.51,"40,630","48,400","59,520","73,200","86,350",,
29-2035,Magnetic Resonance Imaging Technologists,detailed,"38,540",2.1,34.73,"72,230",0.4,24.15,28.59,34.46,40.13,47.68,"50,220","59,460","71,670","83,460","99,180",,
29-2040,Emergency Medical Technicians and Paramedics,broad,"257,210",1.1,18.15,"37,760",0.8,10.94,13.12,16.50,21.46,28.19,"22,760","27,300","34,320","44,640","58,640",,
29-2041,Emergency Medical Technicians and Paramedics,detailed,"257,210",1.1,18.15,"37,760",0.8,10.94,13.12,16.50,21.46,28.19,"22,760","27,300","34,320","44,640","58,640",,
29-2050,Health Practitioner Support Technologists and Technicians,broad,"801,590",0.6,17.76,"36,930",0.3,11.15,13.35,16.70,21.01,26.24,"23,190","27,770","34,730","43,700","54,570",,
29-2051,Dietetic Technicians,detailed,"33,540",2.7,14.49,"30,130",0.7,9.33,10.79,13.05,16.88,22.16,"19,410","22,450","27,140","35,110","46,100",,
29-2052,Pharmacy Technicians,detailed,"417,860",0.8,16.35,"34,020",0.3,10.93,12.86,15.72,18.89,23.08,"22,740","26,750","32,700","39,290","48,010",,
29-2053,Psychiatric Technicians,detailed,"71,360",1.5,18.15,"37,760",1.6,10.96,12.95,15.80,21.00,30.98,"22,800","26,940","32,870","43,680","64,430",,
29-2054,Respiratory Therapy Technicians,detailed,"9,090",3.3,24.70,"51,380",0.9,15.02,19.62,24.62,29.76,35.35,"31,240","40,810","51,210","61,910","73,530",,
29-2055,Surgical Technologists,detailed,"110,160",1.1,23.58,"49,040",0.3,15.80,18.70,22.74,27.90,33.25,"32,870","38,910","47,300","58,040","69,170",,
29-2056,Veterinary Technologists and Technicians,detailed,"106,680",1.8,17.10,"35,560",0.5,11.29,13.56,16.55,19.57,24.04,"23,490","28,210","34,420","40,710","50,010",,
29-2057,Ophthalmic Medical Technicians,detailed,"52,890",3.0,18.38,"38,220",0.7,11.91,14.20,17.56,21.89,26.36,"24,770","29,530","36,530","45,530","54,830",,
29-2060,Licensed Practical and Licensed Vocational Nurses,broad,"701,690",0.7,22.62,"47,050",0.2,16.19,18.98,22.23,26.02,29.88,"33,680","39,470","46,240","54,110","62,160",,
29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"701,690",0.7,22.62,"47,050",0.2,16.19,18.98,22.23,26.02,29.88,"33,680","39,470","46,240","54,110","62,160",,
29-2070,Medical Records and Health Information Technicians,broad,"208,650",1.0,21.16,"44,010",0.4,12.76,15.42,19.40,25.35,31.86,"26,550","32,070","40,350","52,730","66,260",,
29-2071,Medical Records and Health Information Technicians,detailed,"208,650",1.0,21.16,"44,010",0.4,12.76,15.42,19.40,25.35,31.86,"26,550","32,070","40,350","52,730","66,260",,
29-2080,"Opticians, Dispensing",broad,"72,250",2.2,19.20,"39,930",1.0,11.86,14.03,17.80,23.15,28.86,"24,670","29,190","37,010","48,160","60,030",,
29-2081,"Opticians, Dispensing",detailed,"72,250",2.2,19.20,"39,930",1.0,11.86,14.03,17.80,23.15,28.86,"24,670","29,190","37,010","48,160","60,030",,
29-2090,Miscellaneous Health Technologists and Technicians,broad,"141,790",1.5,23.82,"49,540",0.5,13.65,16.61,21.43,28.57,37.11,"28,400","34,540","44,560","59,420","77,200",,
29-2091,Orthotists and Prosthetists,detailed,"8,830",4.7,35.51,"73,860",2.0,19.27,25.38,33.23,42.31,52.30,"40,090","52,790","69,120","88,010","108,780",,
29-2092,Hearing Aid Specialists,detailed,"7,680",6.8,26.75,"55,650",2.2,13.66,18.45,25.37,32.25,42.59,"28,410","38,380","52,770","67,090","88,590",,
29-2099,"Health Technologists and Technicians, All Other",detailed,"125,270",1.6,22.81,"47,450",0.5,13.53,16.34,20.63,27.30,34.96,"28,130","33,980","42,920","56,780","72,720",,
29-9000,Other Healthcare Practitioners and Technical Occupations,minor,"168,630",0.9,32.01,"66,590",0.3,16.43,21.77,30.01,40.14,49.79,"34,170","45,280","62,420","83,500","103,570",,
29-9010,Occupational Health and Safety Specialists and Technicians,broad,"106,410",0.9,34.43,"71,610",0.3,18.75,24.96,33.35,42.33,50.71,"39,000","51,920","69,370","88,060","105,470",,
29-9011,Occupational Health and Safety Specialists,detailed,"88,390",1.0,36.03,"74,940",0.3,20.41,26.95,35.11,43.76,52.17,"42,450","56,060","73,020","91,030","108,520",,
29-9012,Occupational Health and Safety Technicians,detailed,"18,020",1.9,26.57,"55,270",0.7,15.43,18.94,24.41,31.88,40.58,"32,080","39,390","50,780","66,300","84,400",,
29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,"62,210",1.7,27.89,"58,000",1.0,14.17,18.55,24.35,34.32,47.71,"29,470","38,580","50,650","71,390","99,240",,
29-9091,Athletic Trainers,detailed,"26,890",2.9,*,"49,280",0.8,*,*,*,*,*,"31,010","39,140","47,510","58,320","70,750",TRUE,
29-9092,Genetic Counselors,detailed,"2,640",7.4,38.88,"80,860",1.6,25.36,32.71,38.64,46.18,51.66,"52,750","68,030","80,370","96,060","107,450",,
29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,"32,680",2.2,30.45,"63,340",1.5,13.70,17.82,26.26,40.79,53.72,"28,500","37,070","54,620","84,850","111,740",,
31-0000,Healthcare Support Occupations,major,"4,117,450",0.4,15.57,"32,380",0.2,10.21,11.77,14.30,18.04,23.05,"21,240","24,470","29,740","37,520","47,950",,
31-1000,"Nursing, Psychiatric, and Home Health Aides",minor,"2,355,640",0.6,13.55,"28,180",0.3,9.79,11.06,12.89,15.24,18.48,"20,360","23,000","26,810","31,700","38,440",,
31-1010,"Nursing, Psychiatric, and Home Health Aides",broad,"2,355,640",0.6,13.55,"28,180",0.3,9.79,11.06,12.89,15.24,18.48,"20,360","23,000","26,810","31,700","38,440",,
31-1011,Home Health Aides,detailed,"797,670",1.4,12.18,"25,330",0.4,9.16,10.46,11.63,13.48,15.47,"19,060","21,750","24,200","28,030","32,180",,
31-1013,Psychiatric Aides,detailed,"56,910",2.0,14.95,"31,090",1.0,9.53,11.28,14.03,17.90,22.35,"19,830","23,470","29,180","37,230","46,490",,
31-1014,Nursing Assistants,detailed,"1,450,960",0.5,14.22,"29,580",0.2,10.24,11.70,13.72,16.15,19.02,"21,290","24,340","28,540","33,580","39,560",,
